"Date","Time, GMT-04:00","Temp, °C","RH, %","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
2019-05-17,16:00:00,31.026,64.668,Logged,,,,
2019-05-17,16:05:00,30.596,65.707,,,,,
2019-05-17,16:10:00,30.091,67.216,,,,,
2019-05-17,16:15:00,29.640,69.541,,,,,
2019-05-17,16:20:00,29.215,70.883,,,,,
2019-05-17,16:25:00,28.791,72.425,,,,,
2019-05-17,16:30:00,28.419,73.726,,,,,
2019-05-17,16:35:00,28.171,74.272,,,,,
2019-05-17,16:40:00,27.974,74.144,,,,,
2019-05-17,16:45:00,27.899,74.929,,,,,
2019-05-17,16:50:00,27.825,75.033,,,,,
2019-05-17,16:55:00,27.801,75.618,,,,,
2019-05-17,17:00:00,27.727,75.868,,,,,
2019-05-17,17:05:00,27.653,75.971,,,,,
2019-05-17,17:10:00,27.653,76.353,,,,,
2019-05-17,17:15:00,27.530,76.651,,,,,
2019-05-17,17:20:00,27.456,77.690,,,,,
2019-05-17,17:25:00,27.358,78.311,,,,,
2019-05-17,17:30:00,27.308,78.389,,,,,
2019-05-17,17:35:00,27.358,78.806,,,,,
2019-05-17,17:40:00,27.358,79.009,,,,,
2019-05-17,17:45:00,27.308,79.347,,,,,
2019-05-17,17:50:00,27.235,79.882,,,,,
2019-05-17,17:55:00,27.136,80.209,,,,,
2019-05-17,18:00:00,27.014,80.962,,,,,
2019-05-17,18:05:00,26.891,81.195,,,,,
2019-05-17,18:10:00,26.793,81.633,,,,,
2019-05-17,18:15:00,26.720,82.076,,,,,
2019-05-17,18:20:00,26.646,82.690,,,,,
2019-05-17,18:25:00,26.549,83.125,,,,,
2019-05-17,18:30:00,26.451,83.531,,,,,
2019-05-17,18:35:00,26.353,83.879,,,,,
2019-05-17,18:40:00,26.231,84.362,,,,,
2019-05-17,18:45:00,26.134,84.793,,,,,
2019-05-17,18:50:00,26.036,85.280,,,,,
2019-05-17,18:55:00,25.914,85.759,,,,,
2019-05-17,19:00:00,25.793,85.957,,,,,
2019-05-17,19:05:00,25.695,86.187,,,,,
2019-05-17,19:10:00,25.623,86.535,,,,,
2019-05-17,19:15:00,25.501,86.816,,,,,
2019-05-17,19:20:00,25.428,87.330,,,,,
2019-05-17,19:25:00,25.307,87.692,,,,,
2019-05-17,19:30:00,25.186,88.109,,,,,
2019-05-17,19:35:00,25.016,88.347,,,,,
2019-05-17,19:40:00,24.847,88.889,,,,,
2019-05-17,19:45:00,24.677,89.043,,,,,
2019-05-17,19:50:00,24.532,89.670,,,,,
2019-05-17,19:55:00,24.388,89.911,,,,,
2019-05-17,20:00:00,24.243,90.206,,,,,
2019-05-17,20:05:00,24.074,90.330,,,,,
2019-05-17,20:10:00,23.905,90.755,,,,,
2019-05-17,20:15:00,23.737,90.960,,,,,
2019-05-17,20:20:00,23.569,91.437,,,,,
2019-05-17,20:25:00,23.424,91.701,,,,,
2019-05-17,20:30:00,23.256,91.877,,,,,
2019-05-17,20:35:00,23.112,92.330,,,,,
2019-05-17,20:40:00,22.968,92.402,,,,,
2019-05-17,20:45:00,22.848,92.940,,,,,
2019-05-17,20:50:00,22.753,93.024,,,,,
2019-05-17,20:55:00,22.633,93.210,,,,,
2019-05-17,21:00:00,22.513,93.583,,,,,
2019-05-17,21:05:00,22.369,93.869,,,,,
2019-05-17,21:10:00,22.274,93.952,,,,,
2019-05-17,21:15:00,22.154,93.707,,,,,
2019-05-17,21:20:00,22.034,94.239,,,,,
2019-05-17,21:25:00,21.963,94.622,,,,,
2019-05-17,21:30:00,21.891,94.870,,,,,
2019-05-17,21:35:00,21.819,94.852,,,,,
2019-05-17,21:40:00,21.748,95.312,,,,,
2019-05-17,21:45:00,21.700,95.539,,,,,
2019-05-17,21:50:00,21.652,95.792,,,,,
2019-05-17,21:55:00,21.604,95.833,,,,,
2019-05-17,22:00:00,21.581,95.906,,,,,
2019-05-17,22:05:00,21.533,95.999,,,,,
2019-05-17,22:10:00,21.485,96.199,,,,,
2019-05-17,22:15:00,21.413,96.180,,,,,
2019-05-17,22:20:00,21.318,95.970,,,,,
2019-05-17,22:25:00,21.270,96.301,,,,,
2019-05-17,22:30:00,21.223,96.500,,,,,
2019-05-17,22:35:00,21.175,96.751,,,,,
2019-05-17,22:40:00,21.079,96.383,,,,,
2019-05-17,22:45:00,21.032,96.635,,,,,
2019-05-17,22:50:00,20.960,96.589,,,,,
2019-05-17,22:55:00,20.889,96.307,,,,,
2019-05-17,23:00:00,20.841,97.137,,,,,
2019-05-17,23:05:00,20.841,97.058,,,,,
2019-05-17,23:10:00,20.770,96.960,,,,,
2019-05-17,23:15:00,20.698,96.836,,,,,
2019-05-17,23:20:00,20.603,96.180,,,,,
2019-05-17,23:25:00,20.507,95.892,,,,,
2019-05-17,23:30:00,20.365,95.274,,,,,
2019-05-17,23:35:00,20.269,96.435,,,,,
2019-05-17,23:40:00,20.198,96.521,,,,,
2019-05-17,23:45:00,20.150,97.216,,,,,
2019-05-17,23:50:00,20.079,96.621,,,,,
2019-05-17,23:55:00,20.007,97.022,,,,,
2019-05-18,00:00:00,19.936,97.734,,,,,
2019-05-18,00:05:00,19.865,97.141,,,,,
2019-05-18,00:10:00,19.770,96.985,,,,,
2019-05-18,00:15:00,19.651,96.456,,,,,
2019-05-18,00:20:00,19.579,97.691,,,,,
2019-05-18,00:25:00,19.508,97.777,,,,,
2019-05-18,00:30:00,19.484,97.796,,,,,
2019-05-18,00:35:00,19.413,97.491,,,,,
2019-05-18,00:40:00,19.365,97.452,,,,,
2019-05-18,00:45:00,19.318,97.986,,,,,
2019-05-18,00:50:00,19.294,98.602,,,,,
2019-05-18,00:55:00,19.222,98.557,,,,,
2019-05-18,01:00:00,19.199,98.602,,,,,
2019-05-18,01:05:00,19.127,98.454,,,,,
2019-05-18,01:10:00,19.032,97.702,,,,,
2019-05-18,01:15:00,18.961,97.371,,,,,
2019-05-18,01:20:00,18.913,97.514,,,,,
2019-05-18,01:25:00,18.913,98.577,,,,,
2019-05-18,01:30:00,18.866,98.021,,,,,
2019-05-18,01:35:00,18.842,98.170,,,,,
2019-05-18,01:40:00,18.747,97.522,,,,,
2019-05-18,01:45:00,18.699,97.976,,,,,
2019-05-18,01:50:00,18.699,98.442,,,,,
2019-05-18,01:55:00,18.675,99.055,,,,,
2019-05-18,02:00:00,18.675,99.416,,,,,
2019-05-18,02:05:00,18.675,98.952,,,,,
2019-05-18,02:10:00,18.604,99.293,,,,,
2019-05-18,02:15:00,18.580,99.287,,,,,
2019-05-18,02:20:00,18.533,99.403,,,,,
2019-05-18,02:25:00,18.509,99.190,,,,,
2019-05-18,02:30:00,18.485,99.621,,,,,
2019-05-18,02:35:00,18.485,99.724,,,,,
2019-05-18,02:40:00,18.414,99.550,,,,,
2019-05-18,02:45:00,18.366,99.691,,,,,
2019-05-18,02:50:00,18.271,99.203,,,,,
2019-05-18,02:55:00,18.271,99.973,,,,,
2019-05-18,03:00:00,18.224,99.755,,,,,
2019-05-18,03:05:00,18.105,99.312,,,,,
2019-05-18,03:10:00,18.057,99.453,,,,,
2019-05-18,03:15:00,18.081,100.000,,,,,
2019-05-18,03:20:00,18.081,100.000,,,,,
2019-05-18,03:25:00,18.057,100.000,,,,,
2019-05-18,03:30:00,18.033,100.000,,,,,
2019-05-18,03:35:00,18.033,100.000,,,,,
2019-05-18,03:40:00,17.962,100.000,,,,,
2019-05-18,03:45:00,17.986,100.000,,,,,
2019-05-18,03:50:00,18.033,100.000,,,,,
2019-05-18,03:55:00,18.033,100.000,,,,,
2019-05-18,04:00:00,17.938,100.000,,,,,
2019-05-18,04:05:00,17.891,100.000,,,,,
2019-05-18,04:10:00,17.891,100.000,,,,,
2019-05-18,04:15:00,17.867,100.000,,,,,
2019-05-18,04:20:00,17.796,100.000,,,,,
2019-05-18,04:25:00,17.772,100.000,,,,,
2019-05-18,04:30:00,17.796,100.000,,,,,
2019-05-18,04:35:00,17.772,100.000,,,,,
2019-05-18,04:40:00,17.677,100.000,,,,,
2019-05-18,04:45:00,17.558,100.000,,,,,
2019-05-18,04:50:00,17.558,100.000,,,,,
2019-05-18,04:55:00,17.510,100.000,,,,,
2019-05-18,05:00:00,17.463,100.000,,,,,
2019-05-18,05:05:00,17.439,100.000,,,,,
2019-05-18,05:10:00,17.344,100.000,,,,,
2019-05-18,05:15:00,17.272,100.000,,,,,
2019-05-18,05:20:00,17.225,100.000,,,,,
2019-05-18,05:25:00,17.249,100.000,,,,,
2019-05-18,05:30:00,17.201,100.000,,,,,
2019-05-18,05:35:00,17.177,100.000,,,,,
2019-05-18,05:40:00,17.153,100.000,,,,,
2019-05-18,05:45:00,17.106,100.000,,,,,
2019-05-18,05:50:00,17.130,100.000,,,,,
2019-05-18,05:55:00,17.082,100.000,,,,,
2019-05-18,06:00:00,17.106,100.000,,,,,
2019-05-18,06:05:00,17.082,100.000,,,,,
2019-05-18,06:10:00,17.011,100.000,,,,,
2019-05-18,06:15:00,17.034,100.000,,,,,
2019-05-18,06:20:00,17.106,100.000,,,,,
2019-05-18,06:25:00,17.106,100.000,,,,,
2019-05-18,06:30:00,17.082,100.000,,,,,
2019-05-18,06:35:00,17.034,100.000,,,,,
2019-05-18,06:40:00,16.987,100.000,,,,,
2019-05-18,06:45:00,16.963,100.000,,,,,
2019-05-18,06:50:00,16.939,100.000,,,,,
2019-05-18,06:55:00,16.939,100.000,,,,,
2019-05-18,07:00:00,16.915,100.000,,,,,
2019-05-18,07:05:00,16.939,100.000,,,,,
2019-05-18,07:10:00,16.987,100.000,,,,,
2019-05-18,07:15:00,16.987,100.000,,,,,
2019-05-18,07:20:00,16.987,100.000,,,,,
2019-05-18,07:25:00,17.058,100.000,,,,,
2019-05-18,07:30:00,17.130,100.000,,,,,
2019-05-18,07:35:00,17.201,100.000,,,,,
2019-05-18,07:40:00,17.320,100.000,,,,,
2019-05-18,07:45:00,17.391,100.000,,,,,
2019-05-18,07:50:00,17.510,100.000,,,,,
2019-05-18,07:55:00,17.605,100.000,,,,,
2019-05-18,08:00:00,17.724,100.000,,,,,
2019-05-18,08:05:00,17.843,100.000,,,,,
2019-05-18,08:10:00,17.938,100.000,,,,,
2019-05-18,08:15:00,18.033,100.000,,,,,
2019-05-18,08:20:00,18.152,100.000,,,,,
2019-05-18,08:25:00,18.295,100.000,,,,,
2019-05-18,08:30:00,18.461,100.000,,,,,
2019-05-18,08:35:00,18.652,100.000,,,,,
2019-05-18,08:40:00,18.842,100.000,,,,,
2019-05-18,08:45:00,19.032,100.000,,,,,
2019-05-18,08:50:00,19.270,100.000,,,,,
2019-05-18,08:55:00,19.508,100.000,,,,,
2019-05-18,09:00:00,19.793,100.000,,,,,
2019-05-18,09:05:00,20.103,100.000,,,,,
2019-05-18,09:10:00,20.412,100.000,,,,,
2019-05-18,09:15:00,20.698,100.000,,,,,
2019-05-18,09:20:00,20.913,100.000,,,,,
2019-05-18,09:25:00,21.127,100.000,,,,,
