date,status,logger_id,days,minutes_above_85,minutes_bw_78_85,minutes_below_78
2018-08-17,native,13,57,1330,45,65
2018-08-17,native,14,57,1265,75,100
2018-08-17,native,15,57,1295,35,110
2018-08-17,native,16,57,1390,50,0
2018-08-17,native,17,57,1275,60,105
2018-08-17,native,18,57,1375,60,5
2018-08-17,native,19,57,620,80,740
2018-08-17,native,20,57,515,280,645
2018-08-17,native,21,57,1380,60,0
2018-08-17,native,22,57,1410,30,0
2018-08-17,native,23,57,1265,15,160
2018-08-17,native,24,57,1360,65,15
2018-08-18,invaded,01,58,1015,425,0
2018-08-18,invaded,02,58,1095,120,225
2018-08-18,invaded,03,58,1415,25,0
2018-08-18,invaded,04,58,1425,15,0
2018-08-18,invaded,05,58,1440,0,0
2018-08-18,invaded,06,58,1440,0,0
2018-08-18,invaded,07,58,1145,175,120
2018-08-18,invaded,08,58,1440,0,0
2018-08-18,invaded,09,58,1440,0,0
2018-08-18,invaded,10,58,1350,90,0
2018-08-18,invaded,11,58,1040,255,145
2018-08-18,invaded,12,58,960,80,400
2018-08-18,native,13,58,1200,65,175
2018-08-18,native,14,58,1160,95,185
2018-08-18,native,15,58,1180,90,170
2018-08-18,native,16,58,1325,75,40
2018-08-18,native,17,58,1055,80,305
2018-08-18,native,18,58,1340,55,45
2018-08-18,native,19,58,650,0,235
2018-08-18,native,20,58,790,5,645
2018-08-18,native,21,58,1270,155,15
2018-08-18,native,22,58,1370,60,10
2018-08-18,native,23,58,1080,55,305
2018-08-18,native,24,58,1170,125,145
2018-08-19,invaded,01,59,1440,0,0
2018-08-19,invaded,02,59,1440,0,0
2018-08-19,invaded,03,59,1120,175,145
2018-08-19,invaded,04,59,1215,200,25
2018-08-19,invaded,05,59,1405,35,0
2018-08-19,invaded,06,59,1360,80,0
2018-08-19,invaded,07,59,1040,125,275
2018-08-19,invaded,08,59,1440,0,0
2018-08-19,invaded,09,59,1440,0,0
2018-08-19,invaded,10,59,1070,255,115
2018-08-19,invaded,11,59,925,95,420
2018-08-19,invaded,12,59,875,55,510
2018-08-19,native,13,59,1095,95,250
2018-08-19,native,14,59,1050,70,320
2018-08-19,native,15,59,1035,135,270
2018-08-19,native,16,59,1225,145,70
2018-08-19,native,17,59,970,85,385
2018-08-19,native,18,59,1250,60,130
2018-08-19,native,19,59,1080,145,215
2018-08-19,native,20,59,970,95,375
2018-08-19,native,21,59,1100,115,225
2018-08-19,native,22,59,1250,95,95
2018-08-19,native,23,59,970,65,405
2018-08-19,native,24,59,1050,80,310
2018-08-20,invaded,01,60,1410,30,0
2018-08-20,invaded,02,60,1270,170,0
2018-08-20,invaded,03,60,1290,75,75
2018-08-20,invaded,04,60,1375,65,0
2018-08-20,invaded,05,60,1420,20,0
2018-08-20,invaded,06,60,1365,40,35
2018-08-20,invaded,07,60,1200,115,125
2018-08-20,invaded,08,60,1440,0,0
2018-08-20,invaded,09,60,1440,0,0
2018-08-20,invaded,10,60,1240,155,45
2018-08-20,invaded,11,60,935,185,320
2018-08-20,invaded,12,60,880,85,475
2018-08-20,native,13,60,1230,80,130
2018-08-20,native,14,60,1175,95,170
2018-08-20,native,15,60,1145,125,170
2018-08-20,native,16,60,1300,80,60
2018-08-20,native,17,60,1e3,165,275
2018-08-20,native,18,60,1360,55,25
2018-08-20,native,19,60,1400,40,0
2018-08-20,native,20,60,1175,265,0
2018-08-20,native,21,60,1240,60,140
2018-08-20,native,22,60,1355,50,35
2018-08-20,native,23,60,985,195,260
2018-08-20,native,24,60,1185,95,160
2018-08-21,invaded,01,61,1440,0,0
2018-08-21,invaded,02,61,1440,0,0
2018-08-21,invaded,03,61,1370,70,0
2018-08-21,invaded,04,61,1440,0,0
2018-08-21,invaded,05,61,1430,10,0
2018-08-21,invaded,06,61,1410,30,0
2018-08-21,invaded,07,61,1350,65,25
2018-08-21,invaded,08,61,1440,0,0
2018-08-21,invaded,09,61,1440,0,0
2018-08-21,invaded,10,61,1355,85,0
2018-08-21,invaded,11,61,1260,55,125
2018-08-21,invaded,12,61,1250,20,170
2018-08-21,native,13,61,1395,45,0
2018-08-21,native,14,61,1330,35,75
2018-08-21,native,15,61,1330,5,105
2018-08-21,native,16,61,1390,40,10
2018-08-21,native,17,61,1310,20,110
2018-08-21,native,18,61,1440,0,0
2018-08-21,native,19,61,1440,0,0
2018-08-21,native,20,61,1440,0,0
2018-08-21,native,21,61,1340,20,80
2018-08-21,native,22,61,1440,0,0
2018-08-21,native,23,61,1315,20,105
2018-08-21,native,24,61,1345,35,60
2018-08-22,invaded,01,62,1440,0,0
2018-08-22,invaded,02,62,1440,0,0
2018-08-22,invaded,03,62,1270,150,20
2018-08-22,invaded,04,62,1350,90,0
2018-08-22,invaded,05,62,1440,0,0
2018-08-22,invaded,06,62,1405,35,0
2018-08-22,invaded,07,62,1110,150,180
2018-08-22,invaded,08,62,1440,0,0
2018-08-22,invaded,09,62,1440,0,0
2018-08-22,invaded,10,62,1230,205,5
2018-08-22,invaded,11,62,1010,165,265
2018-08-22,invaded,12,62,920,115,405
2018-08-22,native,13,62,1165,65,210
2018-08-22,native,14,62,1175,145,120
2018-08-22,native,15,62,1165,70,205
2018-08-22,native,16,62,1295,125,20
2018-08-22,native,17,62,1045,125,270
2018-08-22,native,18,62,1415,25,0
2018-08-22,native,19,62,1440,0,0
2018-08-22,native,20,62,1440,0,0
2018-08-22,native,21,62,1215,205,20
2018-08-22,native,22,62,1430,10,0
2018-08-22,native,23,62,1075,50,315
2018-08-22,native,24,62,1175,140,125
2018-08-23,invaded,01,63,1440,0,0
2018-08-23,invaded,02,63,1440,0,0
2018-08-23,invaded,03,63,1060,145,235
2018-08-23,invaded,04,63,1155,110,175
2018-08-23,invaded,05,63,1285,155,0
2018-08-23,invaded,06,63,1080,165,195
2018-08-23,invaded,07,63,1045,90,305
2018-08-23,invaded,08,63,1440,0,0
2018-08-23,invaded,09,63,1440,0,0
2018-08-23,invaded,10,63,975,110,355
2018-08-23,invaded,11,63,870,65,505
2018-08-23,invaded,12,63,825,65,550
2018-08-23,native,13,63,1075,65,300
2018-08-23,native,14,63,980,75,390
2018-08-23,native,15,63,985,75,380
2018-08-23,native,16,63,1125,165,150
2018-08-23,native,17,63,935,75,430
2018-08-23,native,18,63,1150,125,165
2018-08-23,native,19,63,1155,285,0
2018-08-23,native,20,63,1240,200,0
2018-08-23,native,21,63,1035,85,320
2018-08-23,native,22,63,1235,100,105
2018-08-23,native,23,63,930,40,470
2018-08-23,native,24,63,1025,55,360
2018-08-24,invaded,01,64,1440,0,0
2018-08-24,invaded,02,64,1440,0,0
2018-08-24,invaded,03,64,1200,80,160
2018-08-24,invaded,04,64,1250,145,45
2018-08-24,invaded,05,64,1195,230,15
2018-08-24,invaded,06,64,1180,175,85
2018-08-24,invaded,07,64,1075,185,180
2018-08-24,invaded,08,64,1405,35,0
2018-08-24,invaded,09,64,1350,90,0
2018-08-24,invaded,10,64,1040,145,255
2018-08-24,invaded,11,64,900,80,460
2018-08-24,invaded,12,64,865,75,500
2018-08-24,native,13,64,1160,90,190
2018-08-24,native,14,64,1040,135,265
2018-08-24,native,15,64,1035,100,305
2018-08-24,native,16,64,1220,90,130
2018-08-24,native,17,64,985,95,360
2018-08-24,native,18,64,1215,110,115
2018-08-24,native,19,64,1260,160,20
2018-08-24,native,20,64,1440,0,0
2018-08-24,native,21,64,1135,65,240
2018-08-24,native,22,64,1290,50,100
2018-08-24,native,23,64,945,80,415
2018-08-24,native,24,64,1055,135,250
2018-08-25,invaded,01,65,1440,0,0
2018-08-25,invaded,02,65,1440,0,0
2018-08-25,invaded,03,65,1200,150,90
2018-08-25,invaded,04,65,1200,190,50
2018-08-25,invaded,05,65,1340,90,10
2018-08-25,invaded,06,65,1345,70,25
2018-08-25,invaded,07,65,1140,140,160
2018-08-25,invaded,08,65,1435,5,0
2018-08-25,invaded,09,65,1345,95,0
2018-08-25,invaded,10,65,1120,190,130
2018-08-25,invaded,11,65,990,170,280
2018-08-25,invaded,12,65,955,55,430
2018-08-25,native,13,65,1170,100,170
2018-08-25,native,14,65,1050,105,285
2018-08-25,native,15,65,1090,160,190
2018-08-25,native,16,65,1300,25,115
2018-08-25,native,17,65,1065,145,230
2018-08-25,native,18,65,1195,120,125
2018-08-25,native,19,65,1320,110,10
2018-08-25,native,20,65,1440,0,0
2018-08-25,native,21,65,1130,160,150
2018-08-25,native,22,65,1335,20,85
2018-08-25,native,23,65,1045,125,270
2018-08-25,native,24,65,1260,65,115
2018-08-26,invaded,01,66,1380,60,0
2018-08-26,invaded,02,66,1440,0,0
2018-08-26,invaded,03,66,1360,80,0
2018-08-26,invaded,04,66,1360,40,40
2018-08-26,invaded,05,66,1405,35,0
2018-08-26,invaded,06,66,1440,0,0
2018-08-26,invaded,07,66,1320,55,65
2018-08-26,invaded,08,66,1435,5,0
2018-08-26,invaded,09,66,1430,10,0
2018-08-26,invaded,10,66,1340,70,30
2018-08-26,invaded,11,66,1250,130,60
2018-08-26,invaded,12,66,1150,60,230
2018-08-26,native,13,66,1305,80,55
2018-08-26,native,14,66,1260,55,125
2018-08-26,native,15,66,1270,30,140
2018-08-26,native,16,66,1425,15,0
2018-08-26,native,17,66,1310,25,105
2018-08-26,native,18,66,1340,70,30
2018-08-26,native,19,66,1440,0,0
2018-08-26,native,20,66,1440,0,0
2018-08-26,native,21,66,1385,20,35
2018-08-26,native,22,66,1430,10,0
2018-08-26,native,23,66,1250,10,180
2018-08-26,native,24,66,1345,45,50
2018-08-27,invaded,01,67,970,345,115
2018-08-27,invaded,02,67,885,120,430
2018-08-27,invaded,03,67,1435,0,0
2018-08-27,invaded,04,67,1435,0,0
2018-08-27,invaded,05,67,1435,0,0
2018-08-27,invaded,06,67,1435,0,0
2018-08-27,invaded,07,67,1435,0,0
2018-08-27,invaded,08,67,1435,0,0
2018-08-27,invaded,09,67,1435,0,0
2018-08-27,invaded,10,67,1435,0,0
2018-08-27,invaded,11,67,1145,285,5
2018-08-27,invaded,12,67,1030,95,315
2018-08-27,native,13,67,1250,135,55
2018-08-27,native,14,67,1210,145,80
2018-08-27,native,15,67,1110,135,195
2018-08-27,native,16,67,1200,155,80
2018-08-27,native,17,67,1115,70,250
2018-08-27,native,18,67,1305,125,5
2018-08-27,native,19,67,715,90,290
2018-08-27,native,20,67,980,220,235
2018-08-27,native,21,67,1210,175,50
2018-08-27,native,22,67,1440,0,0
2018-08-27,native,23,67,1115,55,265
2018-08-27,native,24,67,1255,155,25
2018-08-28,invaded,01,68,1250,190,0
2018-08-28,invaded,02,68,1230,210,0
2018-08-28,invaded,03,68,1440,0,0
2018-08-28,invaded,04,68,1430,10,0
2018-08-28,invaded,05,68,1435,5,0
2018-08-28,invaded,06,68,1415,25,0
2018-08-28,invaded,07,68,1300,115,25
2018-08-28,invaded,08,68,1440,0,0
2018-08-28,invaded,09,68,1440,0,0
2018-08-28,invaded,10,68,1130,290,20
2018-08-28,invaded,11,68,1e3,125,315
2018-08-28,invaded,12,68,965,30,445
2018-08-28,native,13,68,1260,180,0
2018-08-28,native,14,68,1205,190,45
2018-08-28,native,15,68,1070,45,325
2018-08-28,native,16,68,1235,205,0
2018-08-28,native,17,68,1050,185,205
2018-08-28,native,18,68,1300,105,35
2018-08-28,native,19,68,885,80,475
2018-08-28,native,20,68,1365,75,0
2018-08-28,native,21,68,1115,125,200
2018-08-28,native,22,68,1440,0,0
2018-08-28,native,23,68,1090,75,275
2018-08-28,native,24,68,1245,155,40
2018-08-29,invaded,01,69,405,335,700
2018-08-29,invaded,02,69,460,190,790
2018-08-29,invaded,03,69,1440,0,0
2018-08-29,invaded,04,69,1440,0,0
2018-08-29,invaded,05,69,1440,0,0
2018-08-29,invaded,06,69,1440,0,0
2018-08-29,invaded,07,69,1440,0,0
2018-08-29,invaded,08,69,1440,0,0
2018-08-29,invaded,09,69,1270,170,0
2018-08-29,invaded,10,69,1440,0,0
2018-08-29,invaded,11,69,1440,0,0
2018-08-29,invaded,12,69,1440,0,0
2018-08-29,native,13,69,1440,0,0
2018-08-29,native,14,69,1440,0,0
2018-08-29,native,15,69,1440,0,0
2018-08-29,native,16,69,1440,0,0
2018-08-29,native,17,69,1440,0,0
2018-08-29,native,18,69,1440,0,0
2018-08-29,native,19,69,585,160,695
2018-08-29,native,20,69,1440,0,0
2018-08-29,native,21,69,1440,0,0
2018-08-29,native,22,69,1440,0,0
2018-08-29,native,23,69,1440,0,0
2018-08-29,native,24,69,1440,0,0
2018-08-30,invaded,01,70,380,60,1e3
2018-08-30,invaded,02,70,605,70,765
2018-08-30,invaded,03,70,1440,0,0
2018-08-30,invaded,04,70,1440,0,0
2018-08-30,invaded,05,70,1440,0,0
2018-08-30,invaded,06,70,1440,0,0
2018-08-30,invaded,07,70,1440,0,0
2018-08-30,invaded,08,70,1440,0,0
2018-08-30,invaded,09,70,220,150,1070
2018-08-30,invaded,10,70,1440,0,0
2018-08-30,invaded,11,70,1440,0,0
2018-08-30,invaded,12,70,1440,0,0
2018-08-30,native,13,70,1440,0,0
2018-08-30,native,14,70,1440,0,0
2018-08-30,native,15,70,1440,0,0
2018-08-30,native,16,70,1440,0,0
2018-08-30,native,17,70,1440,0,0
2018-08-30,native,18,70,1440,0,0
2018-08-30,native,19,70,25,20,1310
2018-08-30,native,20,70,1440,0,0
2018-08-30,native,21,70,1440,0,0
2018-08-30,native,22,70,810,140,490
2018-08-30,native,23,70,515,365,560
2018-08-30,native,24,70,1440,0,0
2018-08-31,invaded,01,71,675,40,725
2018-08-31,invaded,02,71,745,20,675
2018-08-31,invaded,03,71,1440,0,0
2018-08-31,invaded,04,71,1440,0,0
2018-08-31,invaded,05,71,1440,0,0
2018-08-31,invaded,06,71,1440,0,0
2018-08-31,invaded,07,71,1440,0,0
2018-08-31,invaded,08,71,1440,0,0
2018-08-31,invaded,09,71,785,35,620
2018-08-31,invaded,10,71,1440,0,0
2018-08-31,invaded,11,71,1440,0,0
2018-08-31,invaded,12,71,1275,165,0
2018-08-31,native,13,71,1440,0,0
2018-08-31,native,14,71,1440,0,0
2018-08-31,native,15,71,1440,0,0
2018-08-31,native,16,71,1440,0,0
2018-08-31,native,17,71,1345,90,5
2018-08-31,native,18,71,1440,0,0
2018-08-31,native,19,71,75,110,670
2018-08-31,native,20,71,1440,0,0
2018-08-31,native,21,71,1440,0,0
2018-08-31,native,22,71,830,40,570
2018-08-31,native,23,71,760,15,665
2018-08-31,native,24,71,1035,405,0
2018-09-01,invaded,01,72,715,60,665
2018-09-01,invaded,02,72,860,110,470
2018-09-01,invaded,03,72,1440,0,0
2018-09-01,invaded,04,72,1440,0,0
2018-09-01,invaded,05,72,1440,0,0
2018-09-01,invaded,06,72,1440,0,0
2018-09-01,invaded,07,72,1440,0,0
2018-09-01,invaded,08,72,1440,0,0
2018-09-01,invaded,09,72,820,20,600
2018-09-01,invaded,10,72,1440,0,0
2018-09-01,invaded,11,72,1305,135,0
2018-09-01,invaded,12,72,1100,155,185
2018-09-01,native,13,72,1440,0,0
2018-09-01,native,14,72,1420,20,0
2018-09-01,native,15,72,1305,75,60
2018-09-01,native,16,72,1350,55,35
2018-09-01,native,17,72,1320,90,30
2018-09-01,native,18,72,1440,0,0
2018-09-01,native,19,72,105,85,1250
2018-09-01,native,20,72,1440,0,0
2018-09-01,native,21,72,1345,60,35
2018-09-01,native,22,72,975,70,395
2018-09-01,native,23,72,1335,35,70
2018-09-01,native,24,72,995,115,330
2018-09-02,invaded,01,73,640,125,675
2018-09-02,invaded,02,73,705,125,610
2018-09-02,invaded,03,73,1440,0,0
2018-09-02,invaded,04,73,1440,0,0
2018-09-02,invaded,05,73,1440,0,0
2018-09-02,invaded,06,73,1440,0,0
2018-09-02,invaded,07,73,1440,0,0
2018-09-02,invaded,08,73,1440,0,0
2018-09-02,invaded,09,73,1135,185,120
2018-09-02,invaded,10,73,1440,0,0
2018-09-02,invaded,11,73,1370,70,0
2018-09-02,invaded,12,73,1140,40,260
2018-09-02,native,13,73,1435,5,0
2018-09-02,native,14,73,1440,0,0
2018-09-02,native,15,73,1355,85,0
2018-09-02,native,16,73,1435,5,0
2018-09-02,native,17,73,1370,65,5
2018-09-02,native,18,73,1440,0,0
2018-09-02,native,19,73,85,220,855
2018-09-02,native,20,73,1440,0,0
2018-09-02,native,21,73,1395,45,0
2018-09-02,native,22,73,1010,100,330
2018-09-02,native,23,73,1335,70,35
2018-09-02,native,24,73,1440,0,0
2018-09-03,invaded,01,74,515,45,880
2018-09-03,invaded,02,74,560,60,820
2018-09-03,invaded,03,74,1440,0,0
2018-09-03,invaded,04,74,1440,0,0
2018-09-03,invaded,05,74,1440,0,0
2018-09-03,invaded,06,74,1440,0,0
2018-09-03,invaded,07,74,1440,0,0
2018-09-03,invaded,08,74,1440,0,0
2018-09-03,invaded,09,74,755,270,415
2018-09-03,invaded,10,74,1440,0,0
2018-09-03,invaded,11,74,1440,0,0
2018-09-03,invaded,12,74,1440,0,0
2018-09-03,native,13,74,1440,0,0
2018-09-03,native,14,74,1440,0,0
2018-09-03,native,15,74,1440,0,0
2018-09-03,native,16,74,1440,0,0
2018-09-03,native,17,74,1440,0,0
2018-09-03,native,18,74,1440,0,0
2018-09-03,native,19,74,5,25,550
2018-09-03,native,20,74,1440,0,0
2018-09-03,native,21,74,1440,0,0
2018-09-03,native,22,74,630,155,655
2018-09-03,native,23,74,1415,25,0
2018-09-03,native,24,74,1440,0,0
2018-09-04,invaded,01,75,710,10,720
2018-09-04,invaded,02,75,695,5,740
2018-09-04,invaded,03,75,1440,0,0
2018-09-04,invaded,04,75,1440,0,0
2018-09-04,invaded,05,75,1440,0,0
2018-09-04,invaded,06,75,1440,0,0
2018-09-04,invaded,07,75,1440,0,0
2018-09-04,invaded,08,75,1440,0,0
2018-09-04,invaded,09,75,830,10,600
2018-09-04,invaded,10,75,1440,0,0
2018-09-04,invaded,11,75,1440,0,0
2018-09-04,invaded,12,75,1400,40,0
2018-09-04,native,13,75,1440,0,0
2018-09-04,native,14,75,1440,0,0
2018-09-04,native,15,75,1440,0,0
2018-09-04,native,16,75,1440,0,0
2018-09-04,native,17,75,1440,0,0
2018-09-04,native,18,75,1440,0,0
2018-09-04,native,20,75,1440,0,0
2018-09-04,native,21,75,1440,0,0
2018-09-04,native,22,75,785,45,610
2018-09-04,native,23,75,795,210,435
2018-09-04,native,24,75,1440,0,0
2018-09-05,invaded,01,76,755,115,570
2018-09-05,invaded,02,76,845,40,555
2018-09-05,invaded,03,76,1440,0,0
2018-09-05,invaded,04,76,1440,0,0
2018-09-05,invaded,05,76,1440,0,0
2018-09-05,invaded,06,76,1440,0,0
2018-09-05,invaded,07,76,1440,0,0
2018-09-05,invaded,08,76,1440,0,0
2018-09-05,invaded,09,76,830,65,545
2018-09-05,invaded,10,76,1440,0,0
2018-09-05,invaded,11,76,1440,0,0
2018-09-05,invaded,12,76,1235,105,100
2018-09-05,native,13,76,1440,0,0
2018-09-05,native,14,76,1440,0,0
2018-09-05,native,15,76,1430,10,0
2018-09-05,native,16,76,1435,5,0
2018-09-05,native,17,76,1430,10,0
2018-09-05,native,18,76,1440,0,0
2018-09-05,native,20,76,1440,0,0
2018-09-05,native,21,76,1440,0,0
2018-09-05,native,22,76,645,105,690
2018-09-05,native,23,76,980,140,320
2018-09-05,native,24,76,1205,235,0
2018-09-06,invaded,01,77,705,115,570
2018-09-06,invaded,02,77,745,85,610
2018-09-06,invaded,03,77,1440,0,0
2018-09-06,invaded,04,77,1440,0,0
2018-09-06,invaded,05,77,1440,0,0
2018-09-06,invaded,06,77,1440,0,0
2018-09-06,invaded,07,77,1440,0,0
2018-09-06,invaded,08,77,1440,0,0
2018-09-06,invaded,09,77,1050,175,215
2018-09-06,invaded,10,77,1400,40,0
2018-09-06,invaded,11,77,1325,115,0
2018-09-06,invaded,12,77,985,45,410
2018-09-06,native,13,77,1340,95,5
2018-09-06,native,14,77,1360,80,0
2018-09-06,native,15,77,1260,135,45
2018-09-06,native,16,77,1285,155,0
2018-09-06,native,17,77,1145,120,175
2018-09-06,native,18,77,1415,25,0
2018-09-06,native,20,77,1440,0,0
2018-09-06,native,21,77,1310,120,10
2018-09-06,native,22,77,785,10,645
2018-09-06,native,23,77,1110,125,205
2018-09-06,native,24,77,1300,140,0
2018-09-07,invaded,01,78,885,185,370
2018-09-07,invaded,02,78,535,100,805
2018-09-07,invaded,03,78,1440,0,0
2018-09-07,invaded,04,78,1440,0,0
2018-09-07,invaded,05,78,1440,0,0
2018-09-07,invaded,06,78,1440,0,0
2018-09-07,invaded,07,78,1440,0,0
2018-09-07,invaded,08,78,1440,0,0
2018-09-07,invaded,09,78,1045,45,350
2018-09-07,invaded,10,78,1440,0,0
2018-09-07,invaded,11,78,1415,25,0
2018-09-07,invaded,12,78,1315,75,50
2018-09-07,native,13,78,1440,0,0
2018-09-07,native,14,78,1440,0,0
2018-09-07,native,15,78,1440,0,0
2018-09-07,native,16,78,1440,0,0
2018-09-07,native,17,78,1365,20,55
2018-09-07,native,18,78,1440,0,0
2018-09-07,native,20,78,1440,0,0
2018-09-07,native,21,78,1440,0,0
2018-09-07,native,22,78,780,50,610
2018-09-07,native,23,78,1440,0,0
2018-09-07,native,24,78,1440,0,0
2018-09-08,invaded,01,79,580,55,805
2018-09-08,invaded,02,79,530,25,885
2018-09-08,invaded,03,79,1440,0,0
2018-09-08,invaded,04,79,1440,0,0
2018-09-08,invaded,05,79,1440,0,0
2018-09-08,invaded,06,79,1440,0,0
2018-09-08,invaded,07,79,1440,0,0
2018-09-08,invaded,08,79,1440,0,0
2018-09-08,invaded,09,79,1010,205,225
2018-09-08,invaded,10,79,1440,0,0
2018-09-08,invaded,11,79,1325,105,10
2018-09-08,invaded,12,79,940,120,385
2018-09-08,native,13,79,1345,30,65
2018-09-08,native,14,79,1355,60,25
2018-09-08,native,15,79,1350,55,35
2018-09-08,native,16,79,1290,80,70
2018-09-08,native,17,79,1180,130,130
2018-09-08,native,18,79,1370,40,30
2018-09-08,native,20,79,1420,20,0
2018-09-08,native,21,79,1285,75,80
2018-09-08,native,22,79,780,5,655
2018-09-08,native,23,79,1145,135,160
2018-09-08,native,24,79,1365,60,15
2018-09-09,invaded,01,80,570,55,815
2018-09-09,invaded,02,80,480,30,630
2018-09-09,invaded,03,80,1440,0,0
2018-09-09,invaded,04,80,1420,20,0
2018-09-09,invaded,05,80,1440,0,0
2018-09-09,invaded,06,80,1440,0,0
2018-09-09,invaded,07,80,1435,5,0
2018-09-09,invaded,08,80,1440,0,0
2018-09-09,invaded,09,80,1060,15,365
2018-09-09,invaded,10,80,1340,100,0
2018-09-09,invaded,11,80,1205,190,45
2018-09-09,invaded,12,80,1045,55,340
2018-09-09,native,13,80,1295,60,85
2018-09-09,native,14,80,1285,125,30
2018-09-09,native,15,80,1275,95,70
2018-09-09,native,16,80,1245,115,80
2018-09-09,native,17,80,1200,55,185
2018-09-09,native,18,80,1325,90,25
2018-09-09,native,19,80,105,85,1015
2018-09-09,native,20,80,1410,30,0
2018-09-09,native,21,80,1165,130,145
2018-09-09,native,22,80,930,105,405
2018-09-09,native,23,80,1190,30,220
2018-09-09,native,24,80,1270,155,15
2018-09-10,invaded,01,81,640,25,775
2018-09-10,invaded,02,81,515,35,365
2018-09-10,invaded,03,81,1440,0,0
2018-09-10,invaded,04,81,1440,0,0
2018-09-10,invaded,05,81,1440,0,0
2018-09-10,invaded,06,81,1440,0,0
2018-09-10,invaded,07,81,1425,15,0
2018-09-10,invaded,08,81,1440,0,0
2018-09-10,invaded,09,81,1235,150,55
2018-09-10,invaded,10,81,1430,10,0
2018-09-10,invaded,11,81,1310,120,10
2018-09-10,invaded,12,81,990,30,420
2018-09-10,native,13,81,1380,20,40
2018-09-10,native,14,81,1385,40,15
2018-09-10,native,15,81,1400,20,20
2018-09-10,native,16,81,1370,70,0
2018-09-10,native,17,81,1125,110,205
2018-09-10,native,18,81,1395,30,15
2018-09-10,native,19,81,55,145,845
2018-09-10,native,20,81,1425,15,0
2018-09-10,native,21,81,1340,40,60
2018-09-10,native,22,81,1030,165,245
2018-09-10,native,23,81,1155,95,190
2018-09-10,native,24,81,1380,60,0
2018-09-11,invaded,01,82,695,35,710
2018-09-11,invaded,03,82,1440,0,0
2018-09-11,invaded,04,82,1310,130,0
2018-09-11,invaded,05,82,1365,75,0
2018-09-11,invaded,06,82,1440,0,0
2018-09-11,invaded,07,82,1325,80,35
2018-09-11,invaded,08,82,1440,0,0
2018-09-11,invaded,09,82,1440,0,0
2018-09-11,invaded,10,82,1195,145,100
2018-09-11,invaded,11,82,1030,210,200
2018-09-11,invaded,12,82,845,120,475
2018-09-11,native,13,82,1240,95,105
2018-09-11,native,14,82,1265,125,50
2018-09-11,native,15,82,1135,220,85
2018-09-11,native,16,82,1255,150,35
2018-09-11,native,17,82,1020,110,310
2018-09-11,native,18,82,1350,40,50
2018-09-11,native,19,82,80,100,1075
2018-09-11,native,20,82,1365,70,5
2018-09-11,native,21,82,1090,140,210
2018-09-11,native,22,82,1090,230,120
2018-09-11,native,23,82,1035,75,330
2018-09-11,native,24,82,1210,115,115
2018-09-12,invaded,01,83,1180,260,0
2018-09-12,invaded,03,83,1440,0,0
2018-09-12,invaded,04,83,1430,10,0
2018-09-12,invaded,05,83,1440,0,0
2018-09-12,invaded,06,83,1440,0,0
2018-09-12,invaded,07,83,1415,25,0
2018-09-12,invaded,08,83,1440,0,0
2018-09-12,invaded,09,83,1440,0,0
2018-09-12,invaded,10,83,1310,120,10
2018-09-12,invaded,11,83,1235,110,95
2018-09-12,invaded,12,83,1060,90,290
2018-09-12,native,13,83,1340,25,75
2018-09-12,native,14,83,1335,35,70
2018-09-12,native,15,83,1245,125,70
2018-09-12,native,16,83,1320,70,50
2018-09-12,native,17,83,1225,105,110
2018-09-12,native,18,83,1355,55,30
2018-09-12,native,19,83,525,325,590
2018-09-12,native,20,83,1375,65,0
2018-09-12,native,21,83,1205,80,155
2018-09-12,native,22,83,1440,0,0
2018-09-12,native,23,83,1270,30,140
2018-09-12,native,24,83,1315,80,45
2018-09-13,invaded,01,84,1440,0,0
2018-09-13,invaded,03,84,1440,0,0
2018-09-13,invaded,04,84,1440,0,0
2018-09-13,invaded,05,84,1440,0,0
2018-09-13,invaded,06,84,1440,0,0
2018-09-13,invaded,07,84,1440,0,0
2018-09-13,invaded,08,84,1440,0,0
2018-09-13,invaded,09,84,1440,0,0
2018-09-13,invaded,10,84,1435,5,0
2018-09-13,invaded,11,84,1400,40,0
2018-09-13,invaded,12,84,1005,155,280
2018-09-13,native,13,84,1315,100,25
2018-09-13,native,14,84,1320,105,15
2018-09-13,native,15,84,1440,0,0
2018-09-13,native,16,84,1360,80,0
2018-09-13,native,17,84,1180,65,195
2018-09-13,native,18,84,1415,25,0
2018-09-13,native,19,84,95,135,1210
2018-09-13,native,20,84,1440,0,0
2018-09-13,native,21,84,1245,185,10
2018-09-13,native,22,84,1440,0,0
2018-09-13,native,23,84,1130,90,220
2018-09-13,native,24,84,1310,125,5
2018-09-14,invaded,01,85,1440,0,0
2018-09-14,invaded,03,85,1440,0,0
2018-09-14,invaded,04,85,1195,115,130
2018-09-14,invaded,05,85,1440,0,0
2018-09-14,invaded,06,85,1435,5,0
2018-09-14,invaded,07,85,1300,70,70
2018-09-14,invaded,08,85,1440,0,0
2018-09-14,invaded,09,85,1440,0,0
2018-09-14,invaded,10,85,1175,100,165
2018-09-14,invaded,11,85,1040,120,280
2018-09-14,invaded,12,85,880,85,475
2018-09-14,native,13,85,1170,140,130
2018-09-14,native,14,85,1160,155,125
2018-09-14,native,15,85,1135,235,70
2018-09-14,native,16,85,1080,300,60
2018-09-14,native,17,85,1050,105,285
2018-09-14,native,18,85,1280,130,30
